"date","time","R2R.Level","subject race","Subject Ethnicity","subject sex","officer Yrs of service","Area Command"
"10/26/2018",NA,3,"White","H","M",2,"ED"
"10/26/2018",NA,2,"White","H","M",2,"ED"
"10/26/2018",NA,3,"White","N","F",19,"DA"
"10/26/2018",NA,3,"White","N","F",2,"DA"
"10/26/2018",1718,3,"White","N","F",1,"DA"
"10/26/2018",1815,3,NA,"H","F",5,"ED"
"10/26/2018",244,3,"White","N","F",0,"AD"
"10/26/2018",244,3,"White","N","F",1,"AD"
"10/26/2018",244,3,"White","N","F",17,"AD"
"10/26/2018",2151,3,"White","H","M",4,"FR"
"10/26/2018",2151,3,"White","H","M",0,"FR"
"10/26/2018",2316,3,"Black","N","M",16,"BA"
"10/25/2018",NA,4,"Black","N","M",4,"GE"
"10/25/2018",NA,3,"White","H","M",5,"HE"
"10/25/2018",2230,3,"Black","N","F",4,"ID"
"10/25/2018",2057,3,NA,NA,NA,11,"HE"
"10/25/2018",2150,3,"White","N","F",0,"AD"
"10/25/2018",2137,3,"White","H","M",4,"HE"
"10/25/2018",1404,3,"Black","N","M",7,"HE"
"10/25/2018",1942,4,"Black","N","M",4,"GE"
"10/25/2018",2123,3,"White","N","F",1,"AD"
"10/24/2018",NA,3,"White","N","M",0,"AD"
"10/24/2018",NA,3,"White","N","M",1,"AD"
"10/24/2018",NA,3,"White","N","M",5,"AD"
"10/24/2018",NA,3,"White","N","M",5,"FR"
"10/24/2018",2055,3,"White","N","M",6,"AD"
"10/24/2018",1817,3,"White","N","M",1,"FR"
"10/24/2018",2006,3,"White","N","M",1,"FR"
"10/24/2018",1831,3,"White","N","M",1,"FR"
"10/23/2018",NA,3,"Black","N","M",33,"AD"
"10/23/2018",NA,3,"Black","N","M",6,"GE"
"10/23/2018",1803,3,"White","N","M",2,"DA"
"10/23/2018",1600,3,"Black","N","F",9,NA
"10/23/2018",2110,2,"Black","N","M",0,"AD"
"10/23/2018",227,3,"White","N","M",14,"GE"
"10/23/2018",1801,3,"Black","N","M",4,"GE"
"10/22/2018",NA,3,"White","N","F",4,"GE"
"10/22/2018",NA,3,"White","H","M",2,"FR"
"10/22/2018",NA,3,"White","H","M",1,"FR"
"10/22/2018",2035,3,"White","N","F",4,"GE"
"10/21/2018",NA,3,"White","N","M",1,"CH"
"10/21/2018",NA,3,"White",NA,"M",19,"GE"
"10/21/2018",NA,3,"White","N","F",1,"CH"
"10/21/2018",NA,3,"White","N","M",6,"ID"
"10/21/2018",NA,3,"White","H","M",5,"DA"
"10/21/2018",144,3,"White","H","M",6,"GE"
"10/21/2018",236,3,NA,NA,NA,6,"GE"
"10/21/2018",321,3,"White","N","F",3,"CH"
"10/21/2018",250,3,"White","N","M",2,"CH"
"10/21/2018",608,3,"White","N","M",9,"ID"
"10/20/2018",NA,3,"Black","N","M",4,"GE"
"10/20/2018",NA,3,"Black","N","M",7,"GE"
"10/20/2018",225,3,"White","H","M",6,"GE"
"10/20/2018",1803,3,"Black","N","M",27,"CH"
"10/20/2018",220,3,"White","H","M",3,"GE"
"10/20/2018",220,3,"White","H","M",4,"GE"
"10/20/2018",220,3,"Black","N","M",12,"GE"
"10/20/2018",245,3,"White","H","M",1,"ED"
"10/20/2018",245,23,"White","H","M",1,"ED"
"10/20/2018",1735,3,"Black","N","M",1,"CH"
"10/20/2018",228,3,NA,NA,NA,6,"GE"
"10/19/2018",NA,3,"Black","N","M",0,"HE"
"10/19/2018",NA,3,"White","N","F",8,"HE"
"10/19/2018",2339,3,"White","H","M",6,"ID"
"10/19/2018",2017,3,"White","N","F",1,"HE"
"10/19/2018",140,3,"White","H","M",1,"ID"
"10/19/2018",26,3,"White","H","F",1,"BA"
"10/19/2018",26,3,"White","H","F",1,"BA"
"10/19/2018",26,3,"White","H","F",1,"BA"
"10/19/2018",2329,3,"White","H","M",0,"ID"
"10/19/2018",2329,3,"White","H","M",1,"ID"
"10/19/2018",956,2,"Black","N","M",6,"HE"
"10/18/2018",153,3,"White","N","M",1,"BA"
"10/18/2018",153,3,"White","N","M",1,"BA"
"10/17/2018",NA,3,"Black","N","M",5,"ID"
"10/17/2018",NA,3,"Black","N","M",6,"ID"
"10/17/2018",NA,3,"Black","N","M",6,"ID"
"10/17/2018",1738,3,"White","N","M",1,"AD"
"10/17/2018",2354,3,"White","H","M",5,"GE"
"10/17/2018",1600,3,"Black","N","M",6,"ID"
"10/17/2018",1600,3,"Black","N","M",10,"ID"
"10/17/2018",2353,3,"White","H","M",6,"GE"
"10/17/2018",2347,3,"White","H","M",14,"GE"
"10/17/2018",2347,3,"White","H","M",4,"GE"
"10/17/2018",1322,3,"Black","N","M",25,"BA"
"10/16/2018",2345,3,"White","N","M",1,"BA"
"10/16/2018",1918,3,"Black","N","F",3,"ID"
"10/16/2018",2343,3,"White","N","M",4,"BA"
"10/16/2018",2343,3,"White","N","M",3,"BA"
"10/16/2018",2343,3,"White","N","M",1,"BA"
"10/16/2018",2343,2,"White","N","M",1,"BA"
"10/16/2018",2343,3,"White","N","M",1,"BA"
"10/16/2018",1143,3,"White","N","M",7,"BA"
"10/16/2018",2204,3,"White","H","M",2,"ED"
"10/15/2018",NA,2,"White","N","F",4,"GE"
"10/15/2018",NA,3,"White","N","M",14,"FR"
"10/15/2018",2230,3,"White","N","M",0,"FR"
"10/15/2018",2215,3,"White","N","F",2,"FR"
"10/15/2018",150,3,"White","H","M",1,"HE"
"10/15/2018",1,3,"White","N","M",4,"FR"
"10/15/2018",152,3,"White","H","M",1,"HE"
"10/14/2018",NA,3,"Black","N","F",4,"GE"
"10/14/2018",NA,3,"White",NA,"M",19,"DA"
"10/14/2018",NA,3,"White",NA,"F",25,"DA"
"10/14/2018",NA,3,"White",NA,"F",23,"DA"
"10/14/2018",NA,3,"White","N","F",0,"DA"
"10/14/2018",240,3,"White","H","M",5,"ED"
"10/14/2018",240,3,"White","H","M",0,"ED"
"10/14/2018",240,3,"White","H","M",1,"ED"
"10/14/2018",2110,3,"White","N","F",4,"DA"
"10/14/2018",156,3,"Black","N","F",24,"GE"
"10/14/2018",217,3,NA,NA,NA,5,"GE"
"10/13/2018",NA,3,"White","H","M",4,"GE"
"10/13/2018",NA,3,"White","N","M",17,"ID"
"10/13/2018",NA,3,"White","N","M",24,"ID"
"10/13/2018",NA,3,"White","H","M",4,"GE"
"10/13/2018",NA,3,"Black","N","M",5,"CH"
"10/13/2018",NA,3,"White","H","M",7,"FR"
"10/13/2018",NA,3,"White","H","M",7,"ID"
"10/13/2018",NA,3,"White","N","M",1,"FR"
"10/13/2018",NA,3,"White","H","M",8,"FR"
"10/13/2018",1900,3,"White","H","M",11,"ID"
"10/13/2018",1000,3,"White","N","M",16,"ID"
"10/13/2018",129,2,"White",NA,"M",6,"ID"
"10/13/2018",228,3,"Black","N","M",4,"GE"
"10/13/2018",1545,3,"White","H","M",2,"ID"
"10/13/2018",1132,3,"White","N","M",8,"ID"
"10/13/2018",2149,3,"White","H","M",1,"ID"
"10/13/2018",31,3,"White","H","M",4,"GE"
"10/13/2018",1557,3,"White","H","M",0,"FR"
"10/13/2018",1557,3,"White","H","M",4,"FR"
"10/13/2018",1226,2,"Black","N","M",11,"CH"
"10/13/2018",750,3,"Black","N","M",17,"CH"
"10/13/2018",1633,2,"White","N","M",6,"FR"
"10/12/2018",NA,4,"White","H","M",4,"HE"
"10/12/2018",NA,3,"White",NA,"F",23,"DA"
"10/12/2018",NA,3,"White","H","F",7,"DA"
"10/12/2018",NA,3,"White","N","M",3,"GE"
"10/12/2018",NA,3,"White","N","M",4,"GE"
"10/12/2018",NA,3,"White","N","M",4,"GE"
"10/12/2018",2345,3,"White","N","M",7,"GE"
"10/12/2018",2345,3,"White","H","F",7,"GE"
"10/12/2018",2345,3,"White","N","M",4,"GE"
"10/12/2018",2345,3,"White","H","F",6,"GE"
"10/12/2018",1803,3,"White","N","M",5,"DA"
"10/12/2018",2222,3,"White","H","M",5,"DA"
"10/12/2018",2222,3,"White","H","M",2,"DA"
"10/12/2018",1520,3,"White","H","M",8,NA
"10/12/2018",1520,3,"White","H","M",5,NA
"10/12/2018",1520,3,"White","H","M",2,NA
"10/12/2018",301,4,"White","H","M",5,"HE"
"10/12/2018",213,3,"White","N","M",3,"GE"
"10/12/2018",213,3,NA,NA,NA,3,"GE"
"10/12/2018",213,3,"White","N","M",4,"GE"
"10/12/2018",213,3,"White","N","M",4,"GE"
"10/12/2018",213,3,NA,NA,NA,4,"GE"
"10/12/2018",213,3,"White","N","M",4,"GE"
"10/12/2018",1513,3,"White","H","M",6,NA
"10/12/2018",1022,3,"White","H","M",11,"DA"
"10/12/2018",2118,3,"White",NA,"F",15,"DA"
"10/12/2018",1409,3,"White","N","M",15,"DA"
"10/11/2018",NA,3,"White","N","F",4,"CH"
"10/10/2018",NA,3,"Black","N","M",8,"CH"
"10/10/2018",NA,3,"White","H","F",12,"FR"
"10/10/2018",NA,3,"White","H","F",0,"FR"
"10/10/2018",NA,3,"White","H","F",1,"FR"
"10/10/2018",NA,3,"Black","N","M",12,"ID"
"10/10/2018",1657,3,"White","H","F",1,"FR"
"10/10/2018",2000,3,"Black","N","M",12,"CH"
"10/10/2018",1115,3,"White","N","F",7,"ED"
"10/10/2018",1,3,"Black","N","F",2,"ED"
"10/10/2018",2020,3,"White","H","F",4,"AD"
"10/10/2018",1948,3,"White","H","F",6,"AD"
"10/10/2018",1024,3,"Black","N","M",19,"ID"
"10/10/2018",1022,3,"Black","N","M",4,"ID"
"10/10/2018",1022,3,"Black","N","M",11,"ID"
"10/10/2018",1027,3,"Black","N","M",4,"ID"
"10/10/2018",1153,3,"White","N","F",2,"ED"
"10/9/2018",NA,3,"Black","N","M",8,"CH"
"10/9/2018",NA,3,"Black","N","M",2,"HE"
"10/9/2018",NA,3,"White","N","M",14,"GE"
"10/9/2018",NA,3,"Black","N","M",0,"CH"
"10/9/2018",NA,3,"Black","N","M",1,"CH"
"10/9/2018",NA,3,"Black","N","M",2,"CH"
"10/9/2018",1500,3,"Black","N","M",4,"CH"
"10/9/2018",1730,3,"White","N","M",6,"HE"
"10/9/2018",1729,3,"White","N","M",17,"HE"
"10/9/2018",1530,3,"White",NA,"M",7,"HE"
"10/9/2018",2038,3,"Black","N","M",1,"CH"
"10/9/2018",930,3,"White","N","M",24,"GE"
"10/9/2018",101,3,"Black","N","M",1,"CH"
"10/9/2018",101,3,"Black","N","M",1,"CH"
"10/9/2018",2039,3,"Black","N","M",27,"CH"
"10/9/2018",1758,3,"White","N","M",4,"GE"
"10/9/2018",1452,3,"Black","N","M",16,"CH"
"10/9/2018",1536,3,"White",NA,"M",17,"HE"
"10/9/2018",945,3,"White","N","M",5,"GE"
"10/9/2018",434,3,"Black","N","M",1,"HE"
"10/8/2018",NA,3,"White","N","M",1,"DA"
"10/8/2018",2223,3,"White","N","F",4,"AD"
"10/8/2018",2320,3,"White","N","F",7,"AD"
"10/8/2018",2320,3,"White","H","M",1,"FR"
"10/8/2018",2320,3,"White","H","M",1,"FR"
"10/8/2018",2320,3,"White","H","M",1,"FR"
"10/8/2018",147,3,"White","H","M",24,"GE"
"10/8/2018",147,3,"White","H","M",3,"GE"
"10/8/2018",921,3,"Asian","N","M",11,"CH"
"10/7/2018",NA,3,"White","N","M",5,"DA"
"10/7/2018",NA,3,"Black","N","M",4,"FR"
"10/7/2018",1250,3,"White","H","M",6,"DA"
"10/7/2018",1250,3,"White","H","M",17,"DA"
"10/7/2018",1250,3,"White","H","M",7,"DA"
"10/7/2018",314,3,"White","N","M",0,"DA"
"10/7/2018",1846,3,"Black","N","M",4,"FR"
"10/7/2018",1255,3,"White","H","M",12,"DA"
"10/7/2018",442,3,"White","N","M",1,"DA"
"10/7/2018",1646,3,"Black","N","M",0,"FR"
